"","baseMean","log2FoldChange","stat","pvalue","padj"
"ENSG00000065413",2.70589222865365,0.88706214189281,0.834018828956152,0.419297182509544,0.791031490630012
"ENSG00000115524",7.96937001666252,0.186039325999642,0.276841778982324,0.786244356317673,0.940041494383387
"ENSG00000115520",4.23547754531941,0.553682064456317,0.65918447458916,0.52125668910717,0.846331315223096
"ENSG00000144381",7.95443821532893,-0.481827789282399,-0.756224992620163,0.462967480324822,0.818657849610258
"ENSG00000115541",6.08386346606462,-2.15366882720713,-3.31690374312788,0.00554778681469954,0.123194370794625
"ENSG00000115540",4.62340874592804,-0.905698216833161,-1.20544836310388,0.249464656719019,0.67938770949797
"ENSG00000247626",1.54492818120997,-0.719862058719277,-0.622530043057316,0.54433403496777,0.850752336391694
"ENSG00000119042",2.65427950928679,-0.695314337368043,-0.638084277665256,0.534472150894439,0.850752336391694
"ENSG00000226124",1.54492818120997,0.8557330368775,0.754755792395282,0.463818785910012,0.818657849610258
"ENSG00000178074",3.39514804028051,0.784086058054389,0.813213314648933,0.430704373276963,0.797900573487414
"ENSG00000162971",3.05052013446708,0.10409626732122,0.0998506216419844,0.921982772900565,0.982134339505729
"ENSG00000162972",3.98821298288989,0.576366943879809,0.716300605825177,0.486445624878557,0.827195756560353
"ENSG00000196141",5.99277879440749,-0.145428231705516,-0.199904845701955,0.84464093135783,0.960322019264786
"ENSG00000155729",3.99770494543964,0.600557277663166,0.729049362381397,0.478871088230456,0.825488724016578
"ENSG00000163535",2.12541020493181,0.442812216987506,0.403624641086293,0.693034062940321,0.907691181817935
"ENSG00000138356",4.85671638931332,1.40914329007767,1.72995740905087,0.107235763847999,0.509866483817148
"ENSG00000082153",7.08820542250069,-0.515756172726668,-0.883907603458131,0.392762790311673,0.776212520467362
"ENSG00000013441",7.01213514883768,0.550004562702433,0.901599957386551,0.38363158704779,0.772714521229734
"ENSG00000240344",4.33529864104325,-1.19678709533842,-1.51605930735736,0.153382226134275,0.57674962048605
"ENSG00000196290",4.70362464261888,-0.190809754685185,-0.263647889345675,0.796174549842761,0.943843563638744
"ENSG00000115942",3.92149130005754,-0.351359376233007,-0.422572165336622,0.679497074724784,0.906817602967938
"ENSG00000155744",3.20522369507907,0.181709903660917,0.18519367226573,0.855928568680868,0.963703323886894
"ENSG00000119013",5.88898143673653,-0.511274168248715,-0.747602162027923,0.46797775899542,0.821606227069336
"ENSG00000003402",6.85427661849569,1.10826954326822,1.78873692179564,0.0969171497566977,0.487981557091516
"ENSG00000003400",3.965530538846,1.86052123830752,2.10399677021871,0.0553603037467174,0.37799809800189
"ENSG00000064012",4.37272334622331,-0.140105556136874,-0.16294241391597,0.873063610440248,0.969149651999647
"ENSG00000115993",5.40020605745163,2.1759459556347,3.14180569348279,0.00777396365771929,0.145210127044478
"ENSG00000082146",5.24845556748003,1.05017946024372,1.51263090217421,0.154242840689997,0.577003917191853
"ENSG00000155755",4.33038992146144,0.0582939985545545,0.0778087333809353,0.939162295675969,0.985100010113346
"ENSG00000003393",4.7568393419808,0.343097710887351,0.453916150207402,0.657357048057175,0.897797629416311
"ENSG00000138395",2.12541020493181,0.385557787725853,0.319353873289072,0.754520142776068,0.932339652207929
"ENSG00000155760",2.9598776146209,-0.0843568590537527,-0.0801293476032518,0.937351951418388,0.985014558198481
"ENSG00000116030",6.43412781336227,-0.428353871474226,-0.738913846882184,0.473059926867185,0.82519815901961
"ENSG00000055044",4.53816315871756,-0.365927281659729,-0.465917927725553,0.648966312958471,0.894814219414739
"ENSG00000204217",6.31082544716486,0.438433879887296,0.721314967474366,0.483457778313485,0.825488724016578
"ENSG00000138439",3.04220452093414,-0.154270257333147,-0.155054513055628,0.879154366017519,0.970995276543141
"ENSG00000163596",2.7153841912034,1.56836376922569,1.40564305813398,0.183223287195578,0.616265142996804
"ENSG00000138442",3.71214942727653,-0.208064544499727,-0.199296913117583,0.845106700277028,0.960502178805763
"ENSG00000138380",2.7510352900641,1.70548404354205,1.59718732766456,0.134180269398228,0.553510617012496
"ENSG00000119004",2.77826888295239,2.60656241183205,2.40698394495003,0.0316280850482566,0.295308743153778
"ENSG00000138443",5.16561791808553,-0.952344583561253,-1.43662107061497,0.174398942000035,0.603842775544501
"ENSG00000178562",2.82724893544621,1.12712250092877,1.09654900000186,0.292690423946464,0.714137150586438
"ENSG00000116117",3.44676075964737,0.659174121317915,0.68128760459058,0.507617032227281,0.838893342618039
"ENSG00000118257",5.06911840654068,2.1269563852429,3.05736238814866,0.00914754557514727,0.156446805445268
"ENSG00000023228",5.2243755453107,0.769772009727336,1.13518372922139,0.276747981806528,0.703985835312461
"ENSG00000114942",8.39536927236441,-0.607014943255423,-0.837368086469816,0.417479575871253,0.789643210383447
"ENSG00000114948",2.03476768508563,1.83328818119029,1.6008006533966,0.13337549961783,0.552318649813455
"ENSG00000118246",4.89455844036846,0.166621982031549,0.239381422198301,0.814533888268355,0.948872779643214
"ENSG00000118263",4.44502256948693,-0.487590249583834,-0.572999912088369,0.576399507939916,0.864459652642772
"ENSG00000118260",4.60497418357668,0.428993779437041,0.594526426679088,0.562341283763995,0.858935947418139
"ENSG00000144401",3.85512601425046,-0.299866904582013,-0.365347440183945,0.720713892880616,0.917370995528252
"ENSG00000163249",4.90685325446876,-0.622058345075423,-0.805584102011961,0.434937347094478,0.802595824852423
"ENSG00000163251",4.03673474591896,0.547369949209141,0.672152003737161,0.513229024757925,0.841807577549777
"ENSG00000178385",3.29586621492524,2.03593068885565,2.15215583636147,0.0507085609114346,0.36258222694037
"ENSG00000138413",7.26679467640633,0.511529295751347,0.821386224233504,0.426199499411894,0.794919609376026
"ENSG00000115020",4.16310089102066,0.0901309112884494,0.103665322607241,0.919013458496259,0.981589599155936
"ENSG00000078018",2.86352811241116,0.755974071238258,0.609463494652724,0.552696265415332,0.853589710960157
"ENSG00000197713",5.18831861207935,-0.690054818488467,-1.0604313113434,0.308208862175638,0.725518206537342
"ENSG00000144445",3.45003405503737,1.171206710483,1.16520723829181,0.264822434135191,0.693944680687101
"ENSG00000272807",1.91341097829307,-1.45363800342688,-1.29334157312015,0.218351171406413,0.65193310909428
"ENSG00000115365",5.35658343836499,1.5951413261303,1.50493257241211,0.156190261964125,0.581330948221343
"ENSG00000021826",2.12541020493181,0.385557787725853,0.319353873289072,0.754520142776068,0.932339652207929
"ENSG00000030419",1.94116880639026,0.0724876624298003,0.0656303018373599,0.948668390039491,0.985468770372449
"ENSG00000144451",4.26424921459077,-0.0914150700164509,-0.115579373975539,0.90974805445476,0.978979828094067
"ENSG00000138376",2.30965160347336,0.0566160224674941,0.0523587305864689,0.959037019092021,0.987677534499104
"ENSG00000138363",6.02897024002429,-0.582514980890262,-0.977763150071791,0.345995766582688,0.755797532628417
"ENSG00000115414",9.52936700306625,-3.22989866135213,-3.91589986473857,0.00176455941744062,0.0720932086171326
"ENSG00000118242",2.7153841912034,-0.184806731861858,-0.159539476859966,0.875690229074025,0.969580981016295
"ENSG00000115425",3.30713818730738,3.64066593091472,3.27695780861002,0.00599147984310591,0.128925096382978
"ENSG00000079246",7.68369447753632,-0.643736608826468,-1.03036639926713,0.32158430735307,0.737155667496897
"ENSG00000260804",3.80013459326498,0.658372114121159,0.761763020221384,0.459767324749584,0.818657849610258
"ENSG00000138375",4.4792048000787,0.437792137198213,0.602027122619127,0.55748665032271,0.85709591719507
"ENSG00000197756",10.7838951551564,-0.933961485427075,-1.0960823358452,0.292887128827793,0.714397195907568
"ENSG00000115457",6.33841434539589,-2.34287223936962,-3.17565884315146,0.00728296092390927,0.140351185890551
"ENSG00000115461",9.51656223359859,0.0849123681112882,0.0839701721811696,0.934356470309448,0.984962465657951
"ENSG00000079308",8.36181525462856,3.60571730874696,4.90176630754067,0.000287218049560739,0.0304305089458336
"ENSG00000229754",1.54492818120997,-0.719862058719277,-0.622530043057316,0.54433403496777,0.850752336391694
"ENSG00000163466",8.50851467682413,-0.311591973059253,-0.472109763888009,0.644656764070864,0.893167811606328
"ENSG00000261338",2.15612439187819,-1.92417512279501,-1.75986752662164,0.101869140629332,0.497787939519591
"ENSG00000179921",3.10213285383394,2.44325155073501,2.06021611407423,0.0599308351209729,0.393837310452204
"ENSG00000127837",6.63871494377345,0.105183893309103,0.175629589633975,0.863284826972959,0.964582880929183
"ENSG00000127838",6.26356944712818,-1.04796573675914,-1.38928011185329,0.188031822407988,0.62288655107172
"ENSG00000135926",8.45507016575329,0.84074742808116,1.21391397173426,0.246324032607356,0.676806168791048
"ENSG00000018280",4.45419759549588,-1.21211281717071,-1.51449305108295,0.153774887676416,0.57674962048605
"ENSG00000144579",7.55304737161597,-0.418274480749314,-0.645628130896435,0.529725639007084,0.850472574658606
"ENSG00000144580",5.56763719805141,-0.549810008382993,-0.878493180803293,0.395586461254411,0.778399952554166
"ENSG00000115556",1.91341097829307,0.845806309889652,0.731057070039428,0.477684824491118,0.825488724016578
"ENSG00000115568",3.49299018862682,0.765570486238451,0.768565947281438,0.455855255049796,0.818657849610258
"ENSG00000074582",4.72136627295742,-0.0311680013794682,-0.0384587397217626,0.969904896699337,0.990596847284355
"ENSG00000163481",4.6673692693604,-0.210782872223746,-0.280309797856712,0.783640564312731,0.939748581619632
"ENSG00000163482",4.0218594929818,-1.98617463148015,-2.16747198621207,0.0493074531116282,0.360149701056477
"ENSG00000135912",3.62877576988345,-1.70758139082448,-1.84094214377697,0.0885061671639158,0.464722428342409
"ENSG00000135929",5.27799340540959,-1.30564130072536,-1.76357112503331,0.101221507418693,0.496457938700864
"ENSG00000135925",3.15381681036481,-3.88711120792809,-3.67762009343855,0.00277622680475027,0.0883165076666359
"ENSG00000115649",6.16195347686845,1.19671506628648,1.87381223724793,0.083553231042458,0.454622174063661
"ENSG00000144567",6.86653636503853,-0.548499493059713,-0.939827319765537,0.364402214688602,0.764610652200408
"ENSG00000158552",4.70455182503238,0.431543243128564,0.553614355576664,0.58921652458233,0.871472525975248
"ENSG00000115657",2.12541020493181,-0.278946128794952,-0.250657065992923,0.805988129942727,0.945317399594873
"ENSG00000198925",3.66992655243962,-0.244255393118451,-0.250612831229232,0.806021605476183,0.945317399594873
"ENSG00000163516",4.55696474476486,0.598119994596601,0.795315404855195,0.440677055333735,0.807438310848015
"ENSG00000163521",2.94860564223877,-0.717004450978211,-0.710208921952418,0.49009038413575,0.829557268137712
"ENSG00000115661",4.83145100736785,-0.597062443865774,-0.864424017825339,0.402987620366164,0.782271684778278
"ENSG00000127824",3.33151731378594,0.574990210694043,0.558618968448612,0.585893595328553,0.869314233182716
"ENSG00000135924",6.57730478089596,-0.451491655982757,-0.737984142727923,0.473605756855976,0.825344183469949
"ENSG00000054356",2.12541020493181,-1.9066308307639,-1.74975869299131,0.103655622570626,0.500735159728733
"ENSG00000123992",6.28805745469721,-0.156907177677628,-0.260473690204949,0.798569160983451,0.944517420005203
"ENSG00000072195",4.61327186106097,-4.53139171137354,-4.2719764755031,0.000904649519863777,0.0510170274510995
"ENSG00000144591",5.94832379570285,-1.17333261632792,-1.83674044761335,0.0891580057568007,0.466772775532463
"ENSG00000123989",6.55386227383607,-3.21444316261524,-4.35641119142193,0.000773569087931013,0.0478770333530372
"ENSG00000188760",2.03476768508563,-1.70782893769875,-1.54121695962181,0.147191148751464,0.570953689634132
"ENSG00000124006",6.01713595494235,-0.653640680712704,-1.07424804698723,0.302201725908753,0.7199150289499
"ENSG00000144589",3.88089938749148,-0.183732401822332,-0.202953884259271,0.842305823672461,0.95910056637797
"ENSG00000114923",2.17055326634226,-2.08994566548399,-1.8013859700718,0.0948160052186559,0.482061690623683
"ENSG00000116106",2.03476768508563,1.08344762963422,0.928199100524182,0.370179106105254,0.768128792943765
"ENSG00000163082",3.63880872626891,-3.72032601549729,-3.56851913045915,0.00342074108056901,0.0973619516489656
"ENSG00000116120",5.14841289072524,-0.244821332963971,-0.375300575736991,0.713474918284523,0.915797066570134
"ENSG00000123983",5.45479868910335,-0.0795925622362059,-0.107708278721797,0.915867852845915,0.979863388024483
"ENSG00000152056",2.64300753690466,-2.96233250477367,-2.92345512847028,0.0118365730714332,0.179170991253952
"ENSG00000085449",5.97065979318112,-0.950592929797528,-1.55674110338316,0.143478288660541,0.56971172292437
"ENSG00000135900",4.42714570223875,0.423142146832987,0.580120070410346,0.571729087120272,0.861761856381512
"ENSG00000135919",4.78937569262718,-3.67281206509256,-4.27122286411649,0.00090591746073781,0.0510170274510995
"ENSG00000036257",5.19012531278425,0.5062927849494,0.755047184729291,0.463649865595892,0.818657849610258
"ENSG00000135905",2.82724893544621,0.223777721027429,0.214588443932395,0.833409926604087,0.955109625300605
"ENSG00000169047",3.44497524233636,2.48104218696405,2.27249143741553,0.0406363781694037,0.334238767966473
"ENSG00000144468",4.53259752927794,-0.142539681588411,-0.19867810524573,0.845580863538603,0.960517168449902
"ENSG00000168958",6.24248003522072,-0.0657035376881172,-0.110242424584419,0.913896918578533,0.979704290507394
"ENSG00000173744",6.64485352496712,0.364006887891442,0.602410159807942,0.557239352802728,0.85709591719507
"ENSG00000135917",5.9122634843804,4.98011237304306,6.09383730982669,3.77954343078371e-05,0.0138976035210759
"ENSG00000153823",3.4682999205848,3.12768123984687,3.42786519689359,0.00448113883281161,0.108572088542269
"ENSG00000153827",7.2198431032076,0.224929295822991,0.373020296576596,0.715130863189759,0.915853928661993
"ENSG00000153832",2.15612439187819,0.824731472270316,0.694009684012743,0.499862219385801,0.833970627133184
"ENSG00000135899",4.30623537391928,0.847308777928792,1.10927558133402,0.287364198736473,0.71084828108496
"ENSG00000185404",4.03051607875921,-1.01833913091991,-1.25142100422368,0.232781248197735,0.665652142032957
"ENSG00000067066",5.7231284626548,0.247926860377889,0.408971911848104,0.689202349545468,0.907691181817935
"ENSG00000135932",6.07073604421903,0.99656067016767,1.65824739500734,0.121131708180505,0.534741742822273
"ENSG00000135916",5.54657199787688,-0.917695602258778,-1.36076515989242,0.196659810920647,0.630889464222856
"ENSG00000173692",6.49439619402678,0.742063898827158,1.20702877100697,0.248875982509508,0.679058824385392
"ENSG00000135931",3.10213285383394,-1.53679714735707,-1.6014205905872,0.133237845802939,0.552318649813455
"ENSG00000237039",2.47003811074524,-0.884075227740039,-0.750544027534724,0.466264627069045,0.820211111244857
"ENSG00000156966",2.90149436988549,0.0109370420943224,0.00690048651916078,0.994598777734262,0.998031456716731
"ENSG00000115053",8.20356359814564,0.134989661275378,0.20794331334969,0.838488021552926,0.957766982870862
"ENSG00000187514",9.46201438008673,-0.138199445562948,-0.189840800980935,0.852359211789877,0.96362669028047
"ENSG00000156973",4.36888635513995,-1.06118521838103,-1.40057717315519,0.184700990469025,0.618572671535963
"ENSG00000144524",4.48700872881545,0.0223531507392813,0.0302155644660265,0.976353023949043,0.992710272073108
"ENSG00000144535",3.91994500075349,-1.43459216482092,-1.69342040569839,0.114129774013448,0.522847356070402
"ENSG00000221944",2.15612439187819,-1.92417512279501,-1.76927327140866,0.10023155893918,0.494317534460605
"ENSG00000135930",6.07707963421406,-0.593919494781291,-1.00551791910357,0.332955129891432,0.745697484304507
"ENSG00000204120",5.01308354274282,-0.603011081568209,-0.902781890421321,0.383026795524368,0.772462863261131
"ENSG00000168918",2.2580388841065,2.29197529036036,2.02221938431313,0.0641783198564616,0.406668704939424
"ENSG00000077044",4.18487866712672,-1.04422720582407,-1.20408414360185,0.249973678964077,0.679828352057623
"ENSG00000085982",5.44976108531694,-0.184164276596121,-0.277563395898731,0.785702344024674,0.940041494383387
"ENSG00000123485",2.12541020493181,-1.82315868995613,-1.62096204282235,0.128961354590539,0.546333956014612
"ENSG00000188042",4.78658291524519,-2.2210045150611,-2.7476663883292,0.0165819302149559,0.214923305118821
"ENSG00000130147",5.17734964556351,-0.513652887208086,-0.731682090792465,0.477315895189387,0.825488724016578
"ENSG00000157985",4.37798395011378,-0.473384196864997,-0.538623514215108,0.599227860727775,0.876720607256634
"ENSG00000132321",3.01149033398776,-0.919351692527969,-0.899432358972348,0.384742438839038,0.772968351743959
"ENSG00000144476",5.4347052245842,0.91452494983188,1.37599978606812,0.192010588697667,0.626804915134578
"ENSG00000198612",6.29839416105764,-0.210692655225206,-0.35663859240249,0.727070970228721,0.920434357871922
"ENSG00000163359",7.84217460867214,2.07949710297996,2.75649477878702,0.0163043008236107,0.212550958182254
"ENSG00000115648",2.86627873592553,1.91848572385073,1.94413396569831,0.0737901789230081,0.430683854759779
"ENSG00000124839",3.8261739010878,-5.28812395185694,-5.57014313774541,8.99204489594132e-05,0.0189090085239795
"ENSG00000124831",6.3558010374255,0.339805362059217,0.52514070053616,0.608305170051223,0.87945336733941
"ENSG00000132329",2.79617835147456,-3.20898740078255,-3.22600895675697,0.00660947687124763,0.135060683280249
"ENSG00000184182",3.70498941526555,0.442927866811614,0.48872929366914,0.633155675888552,0.890201184301515
"ENSG00000132323",4.68348878579125,-1.52524843011789,-1.94685382863157,0.0734343488697559,0.429810968899667
"ENSG00000144485",2.67928671386961,-2.93282254737751,-2.79433459318026,0.0151650931616133,0.206304673238835
"ENSG00000132326",3.02098229653751,-0.188407544227869,-0.179324339552916,0.860441380112103,0.964437993803115
"ENSG00000204104",3.48010761346679,0.501603017265992,0.541199977124397,0.597501093154214,0.875522581647208
"ENSG00000065802",4.77685724216711,0.176736348201795,0.246055667049807,0.809472448724072,0.946825683789734
"ENSG00000233608",5.39897087213406,1.37267775642857,1.54447013653665,0.146406363328561,0.570953689634132
"ENSG00000068024",4.22097614446052,-0.465399636305147,-0.589173365744447,0.565819835185074,0.859589537153637
"ENSG00000130414",6.46608475883975,0.624104975142679,1.07140901654281,0.303428900641594,0.720217455270958
"ENSG00000172428",6.34820667590576,-0.21998502796871,-0.297605215857374,0.770696169136637,0.93772562657587
"ENSG00000063660",6.99233696337364,-1.02457494163334,-1.27584658935813,0.224283813490201,0.654932535679019
"ENSG00000144504",3.44676075964737,-0.622120114370842,-0.67770736032963,0.509812072310431,0.840432759589619
"ENSG00000188542",2.64300753690466,-0.149821749869326,-0.137783212513257,0.892518074555061,0.976127172581973
"ENSG00000142327",6.98900273516068,-0.564956348680234,-0.940227027095584,0.364204765984042,0.764610652200408
"ENSG00000142330",4.65083118560917,-1.13553744272875,-1.55560958253284,0.143746173752862,0.57009254531423
"ENSG00000162804",3.76226237943465,3.71939286932726,3.82702151499035,0.00208850043249546,0.0770653869103587
"ENSG00000122085",4.56984731992488,0.217038020438919,0.286756275381531,0.778807760092459,0.939435586644023
"ENSG00000115687",3.01149033398776,0.744780347445918,0.753749131910791,0.464402642517631,0.818932900409847
"ENSG00000115685",5.63961901836346,0.343657141799109,0.56243610961511,0.58336566994867,0.868283675312704
"ENSG00000115677",8.5112565793126,0.345632498697658,0.523673359867131,0.609297182818693,0.87945336733941
"ENSG00000168385",8.65214772279232,0.723354802877092,1.04667309497216,0.314277873355533,0.734157146031411
"ENSG00000006607",3.84911464575879,-0.216246671631552,-0.238284180710402,0.81536682206796,0.949035998661356
"ENSG00000115694",6.55508990987453,0.0874358656277971,0.14929074665537,0.883610029043878,0.973037310235759
"ENSG00000176720",7.4568454578462,1.33111248692334,2.19543657221694,0.046842414815946,0.351304061205133
"ENSG00000176946",5.01661958832289,-0.315051801881816,-0.4305462717703,0.673834046101343,0.903407318429919
"ENSG00000168397",5.84448516944736,0.0140555018110602,0.0229144099540759,0.982065725744116,0.994182454551039
"ENSG00000168393",4.63631893644034,-1.75426121235821,-1.65710413359203,0.121365475137169,0.535206761962923
"ENSG00000168395",5.02617682823769,-0.0683473217151942,-0.101677865517333,0.920560314959039,0.982134339505729
"ENSG00000180902",4.40521754300207,-1.48757471185986,-1.84784723993809,0.0874442480554245,0.462252849551339
"ENSG00000134121",3.52908766596061,3.25588166386779,3.21937144345389,0.00669456048466433,0.135571011431431
"ENSG00000072756",4.03673474591896,-0.451911688271047,-0.563872883009558,0.582415632776199,0.867801520110132
"ENSG00000113851",5.32637309888307,0.176955208311645,0.26073962781125,0.798368456285423,0.944517420005203
"ENSG00000271870",1.72916957975152,-1.10233136468008,-0.969159966620634,0.350111006287086,0.755797532628417
"ENSG00000144455",5.70912012631257,0.171277040094997,0.272366474641993,0.789608371642727,0.940504005979773
"ENSG00000170364",4.38253509895817,0.557062435141825,0.71586702973765,0.486704498196568,0.827246297107791
"ENSG00000150995",3.9153780391264,-0.136298931703267,-0.16285705581056,0.873129476642989,0.969149651999647
"ENSG00000235831",1.94116880639026,0.0724876624298003,0.0656303018373599,0.948668390039491,0.985468770372449
"ENSG00000134107",5.2693540999005,-1.66307803802787,-2.36127730579041,0.034451488597194,0.308975975926915
"ENSG00000134108",6.21745752202203,0.419130681915162,0.709934064093837,0.490255223014529,0.829611640244673
"ENSG00000134109",5.26493166277966,-1.00390131972382,-1.48974677246801,0.160092904987358,0.586638509409716
"ENSG00000071282",4.11502421723387,4.73850597654596,4.44663900182087,0.000654991470422593,0.0447470129137883
"ENSG00000125046",1.94116880639026,0.0724876624298003,0.0656303018373599,0.948668390039491,0.985468770372449
"ENSG00000070950",3.59151406824486,-0.602617108728817,-0.668563744865599,0.515443142397457,0.842953403504164
"ENSG00000196220",1.91341097829307,0.845806309889652,0.731057070039428,0.477684824491118,0.825488724016578
"ENSG00000206573",3.71626138764769,1.20525259488649,1.30519859133475,0.214402524383816,0.65193310909428
"ENSG00000134077",4.66291047812039,0.152175370990865,0.198353845694324,0.845829353327339,0.960557902841992
"ENSG00000168137",5.79369605911755,-0.405618459350013,-0.590041348534476,0.565255013996454,0.859589537153637
"ENSG00000163719",5.46128503708178,0.457240496804289,0.696068202628701,0.498614075491731,0.833970627133184
"ENSG00000156983",4.09314977971155,0.159991725533328,0.201832372069257,0.843164555244677,0.959431736374462
"ENSG00000114026",4.54208949182769,-0.566107584959994,-0.758449511515199,0.461680372911776,0.818657849610258
"ENSG00000134072",3.86749690461428,1.99220556713718,2.2826627939357,0.0398777555300813,0.331921353435732
"ENSG00000171148",7.13845576605075,-1.83395619954805,-2.85260336645773,0.0135621064085486,0.193671821364337
"ENSG00000241553",7.20491211047831,-1.27013117863984,-1.70271022280042,0.112340866332895,0.51806916668899
"ENSG00000214021",4.64760726461103,0.402732588076095,0.537318205707821,0.600103654189286,0.876972049640497
"ENSG00000156990",4.47079594272795,-1.08775795971208,-1.44629729915607,0.171716306751062,0.60019777375925
"ENSG00000171135",5.23766439903829,-0.191389341711047,-0.237102281808448,0.816264281875615,0.949035998661356
"ENSG00000163701",5.02250297889776,-0.167681461370186,-0.20959346648609,0.837226290606852,0.957026889015897
"ENSG00000163702",5.27735964944849,-0.730117435380552,-1.08753018581899,0.296509553870693,0.716775236773336
"ENSG00000163703",5.23428581209354,1.36343231030773,2.00190276010602,0.066561749546336,0.412037075717339
"ENSG00000163704",1.94116880639026,0.0152332331681471,0.0125166024207668,0.990203063430408,0.996433224241285
"ENSG00000125037",6.84931446153804,0.815263904302407,1.26550006807367,0.227852572388352,0.660119110833049
"ENSG00000206567",3.14727591524439,4.06646211899525,3.8806395878144,0.00188643945996373,0.0747275905392976
"ENSG00000186162",4.23002172853718,-0.0921342630474138,-0.115990487449774,0.909428573586915,0.978979828094067
"ENSG00000254999",8.10531512094536,-0.37202587215339,-0.541584043950365,0.597243905075076,0.875440817393676
"ENSG00000134086",4.88872198640991,-0.494032993405816,-0.673150164801274,0.512614100471527,0.841526008354447
"ENSG00000157014",4.28163444790404,-1.31427966018779,-1.48639246523428,0.160965966567399,0.587705591508232
"ENSG00000157020",6.55214155291255,-0.746446439676364,-1.21622140039644,0.24547340183869,0.675895768547526
"ENSG00000196639",2.78174947701049,2.06304880710871,1.87343492631311,0.0836086344783435,0.454622174063661
"ENSG00000197548",4.78070101834851,-0.297692160727799,-0.432815199546245,0.672226457637408,0.90262393768338
"ENSG00000144560",3.7249179734251,1.0693100038734,0.862494932762569,0.404009620424826,0.783575593321622
"ENSG00000144559",3.25420374757288,1.5162965198995,1.46023486762284,0.167913009439521,0.598588093530907
"ENSG00000132170",5.07497189750402,5.58673240302743,6.20543652415506,3.15768473610924e-05,0.0136701202535289
"ENSG00000154743",3.60146432025936,-0.252382867701106,-0.271349406202013,0.79037350085276,0.941071381682019
"ENSG00000075975",4.61270476383687,0.740782147705973,0.898932797876589,0.384998765769386,0.772968351743959
"ENSG00000132155",6.07516102918731,-0.180621918688187,-0.29001784891622,0.776366245047558,0.937971665595726
"ENSG00000144712",2.77826888295239,-0.183449917368796,-0.173673101439565,0.864791328475117,0.965409517688714
"ENSG00000144713",10.5182815220653,-0.99123204139538,-1.17090861018001,0.262603155087627,0.691957572477475
"ENSG00000144711",5.60766914326499,1.35680648473214,2.16282874064273,0.0497283372207595,0.361764164376963
"ENSG00000132182",4.13817466734167,-2.35324143823488,-2.73220123074458,0.0170794703441327,0.21748992920639
"ENSG00000163517",4.24535527093908,-0.62471907733317,-0.810578495694933,0.432163240208894,0.799128062282442
"ENSG00000163520",6.0669196694648,5.06734919083167,6.16324125549965,3.37908273190391e-05,0.0136701202535289
"ENSG00000163528",4.33557846359346,1.15031261168872,1.52237859326816,0.151806622303399,0.576112525610941
"ENSG00000170876",6.9412238748527,0.453137134227712,0.782500765049954,0.447907604423466,0.812734524020635
"ENSG00000154767",3.7773660695643,0.101990794610863,0.0980634400515528,0.923374313659123,0.98278085325698
"ENSG00000170860",6.39344387947788,-0.753306202720887,-1.15642887810087,0.268267654539348,0.697974109423491
"ENSG00000131389",4.93680828453825,0.2909742356845,0.332159055267627,0.745051492263795,0.928436435996141
"ENSG00000154781",4.06922894269773,0.952655615403959,1.154352517077,0.269087573186704,0.698598837113276
"ENSG00000154783",3.29335934985334,4.35346293188034,4.68850315638521,0.000421289816817131,0.0373543637577857
"ENSG00000225733",6.62146168710303,1.56243583779187,2.59371752892753,0.0222354395834517,0.249539915325236
"ENSG00000177463",4.40682814577995,0.905763912948822,1.17484608916542,0.261078878650174,0.690301554933139
"ENSG00000131368",5.21166447372168,0.427034392923468,0.637579707659788,0.534790475864406,0.850752336391694
"ENSG00000131381",4.5386214481823,0.0549715694316548,0.0659703048054269,0.948402876547955,0.985468770372449
"ENSG00000131375",5.00236712207012,0.0557642136663707,0.0819869757041206,0.935903049791185,0.985014558198481
"ENSG00000224660",3.33489601540456,0.933430610525701,0.973600055685891,0.347982818031446,0.755797532628417
"ENSG00000131370",3.34484626741906,1.56869265861759,1.34544289641459,0.201428331141925,0.637372056678397
"ENSG00000206562",3.41900293155018,-1.40282279913577,-1.53558770630999,0.148557621996365,0.572347423790003
"ENSG00000144597",4.23385871962054,-0.275436466665091,-0.353019710657633,0.72971882274428,0.921230407144198
"ENSG00000206561",2.12541020493181,0.439085328428299,0.399061571418279,0.696310804633235,0.907691181817935
"ENSG00000131373",4.70324216775778,1.3830434750544,1.92347023723409,0.0765453560446182,0.439035153216443
"ENSG00000169814",4.66882948900766,2.07049052361397,2.50732459454543,0.0261869409886161,0.268792394285451
"ENSG00000206560",4.7834318081406,0.181010401888662,0.235398360455357,0.817558607069493,0.949035998661356
"ENSG00000131386",4.14588830933112,6.0588791773547,6.47593611388062,2.0569992513696e-05,0.0116828036180595
"ENSG00000154813",3.93975716560497,1.64600187239537,1.80880603621982,0.0936025108870874,0.479204992264687
"ENSG00000154814",3.5919723577096,0.246260164154587,0.268458921705981,0.792549211907882,0.942246130686919
"ENSG00000131378",6.23976400511233,1.35065305602165,2.25651988532616,0.0418552184970288,0.337378427885142
"ENSG00000131374",5.7376907969579,-0.725260554197574,-1.1486219147337,0.271360465187309,0.700650255219276
"ENSG00000182568",3.60333310039989,1.70297766789547,1.31352310332379,0.211664819001245,0.649948455839917
"ENSG00000144566",5.71255805223383,0.618741124448356,1.00170648835406,0.33472466375717,0.746065993084882
